id_region,nombre_region,id_comuna,nombre_comuna,2020-03-30,2020-04-01,2020-04-03,2020-04-06,2020-04-08,2020-04-10,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15,2020-05-18,2020-05-22,2020-05-25,2020-05-29,2020-06-01,2020-06-05,2020-06-08,2020-06-12
2,Antofagasta,2203,San Pedro de Atacama,9.584052137243626,19.168104274487252,28.75215641173088,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,38.336208548974504,47.920260686218136,47.920260686218136,76.67241709794901,76.67241709794901,86.25646923519264,105.42457350967989,134.17672992141078
2,Antofagasta,2301,Tocopilla,7.122760782079134,7.122760782079134,7.122760782079134,7.122760782079134,7.122760782079134,7.122760782079134,10.6841411731187,21.3682823462374,39.17518430143524,39.17518430143524,39.17518430143524,39.17518430143524,42.7365646924748,46.29794508351437,49.85932547455394,53.420705865593504,67.66622742975177,85.4731293849496,89.03450977598918,99.71865094910788,106.84141173118701,113.96417251326615,124.64831368638484,135.33245485950354,156.70073720574095
2,Antofagasta,2302,María Elena,0.0,0.0,0.0,0.0,0.0,0.0,14.6756677428823,29.3513354857646,58.7026709715292,88.05400645729381,102.7296742001761,190.78368065746992,440.2700322864691,513.6483710008805,689.7563839154682,719.1077194012328,1232.7560904021134,1643.6747872028177,1937.1881420604639,2157.3231582036983,2260.0528324038746,2304.0798356325213,2348.1068388611684,2465.512180804227,2524.214851775756
3,Atacama,3101,Copiapó,0.5821873944785347,1.1643747889570695,2.328749577914139,2.328749577914139,2.910936972392674,4.657499155828278,4.657499155828278,4.657499155828278,4.657499155828278,4.657499155828278,4.657499155828278,4.657499155828278,11.06156049509216,19.79437141227018,27.94499493496967,39.00655543006183,41.33530500797597,47.73936634723985,55.88998986993934,58.21873944785347,66.9515503650315,78.59529825460218,93.14998311656556,120.5127906570567,150.7865351699405
3,Atacama,3102,Caldera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.147740142077628,5.147740142077628,15.443220426232884,20.59096056831051,25.738700710388137,25.738700710388137,25.738700710388137,30.886440852465768,36.03418099454339,46.32966127869865,51.477401420776275,66.92062184700916
3,Atacama,3103,Tierra Amarilla,0.0,0.0,0.0,0.0,13.97428731134712,27.94857462269424,27.94857462269424,27.94857462269424,27.94857462269424,27.94857462269424,34.9357182783678,41.922861934041364,48.91000558971492,62.88429290106205,62.88429290106205,132.75572945779763,153.71716042481833,160.7043040804919,160.7043040804919,160.7043040804919,167.69144773616546,167.69144773616546,174.67859139183903,181.66573504751258,209.6143096702068
3,Atacama,3201,Chañaral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.596475235490732,7.596475235490732,7.596475235490732,7.596475235490732,22.789425706472198
3,Atacama,3202,Diego de Almagro,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,6.964758322886196,13.929516645772392,13.929516645772392,20.89427496865859,20.89427496865859,20.89427496865859,34.823791614430974,55.718066583089566,83.57709987463436,83.57709987463436,90.54185819752055,104.47137484329293,132.3304081348377
3,Atacama,3301,Vallenar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.278763002332964,22.803417004332648,29.81985300566577,42.098616007998736,49.115052009331855,71.9184690136645,73.67257801399779,75.42668701433107,80.68901401533091,84.19723201599747,87.70545001666403,98.23010401866371,114.01708502166323,140.32872002666244,147.34515602799559
3,Atacama,3302,Alto del Carmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.455053237912377,34.910106475824755,34.910106475824755
3,Atacama,3303,Freirina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,13.019138133055591,26.038276266111183
3,Atacama,3304,Huasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87784090909091,0.0,0.0,0.0,8.87784090909091,8.87784090909091,8.87784090909091,8.87784090909091,8.87784090909091,8.87784090909091,8.87784090909091,8.87784090909091,8.87784090909091,17.75568181818182,44.38920454545455,71.02272727272728
4,Coquimbo,4101,La Serena,0.8011023167879001,1.2016534751818502,3.2044092671516005,4.806613900727401,4.806613900727401,4.806613900727401,4.806613900727401,4.806613900727401,4.806613900727401,6.408818534303201,7.209920851091101,7.6104720094850515,8.011023167879003,10.814881276636651,13.218188227000352,16.022046335758006,22.831416028455155,25.23472297881886,35.649053097061554,46.86448553209216,58.07991796712275,74.50251546127471,82.11298747075976,104.14330118242701,140.19290543788253
