ORDEN,REGION,nombre_region,id_region,PROVINCIA,nombre_provincia,id_provincia,COMUNA,id_comuna,edad_rango,hombres,mujeres,total_poblacion,nombre_comuna
4374,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CONCEPCIÓN,8101,85 a 89,725,1461,"2,186",Concepción
4375,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CONCEPCIÓN,8101,90 a 94,217,693,910,Concepción
4376,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CONCEPCIÓN,8101,95 a 99,66,214,280,Concepción
4377,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CONCEPCIÓN,8101,100 o más,19,49,68,Concepción
4378,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,Total Comunal,55799,60463,"116,262",Coronel
4379,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,0 a 4,4321,4343,"8,664",Coronel
4380,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,5 a 9,4583,4455,"9,038",Coronel
4381,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,10 a 14,4238,4181,"8,419",Coronel
4382,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,15 a 19,4367,4130,"8,497",Coronel
4383,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,20 a 24,4298,4461,"8,759",Coronel
4384,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,25 a 29,4598,4933,"9,531",Coronel
4385,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,30 a 34,3820,4274,"8,094",Coronel
4386,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,35 a 39,3544,3855,"7,399",Coronel
4387,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,40 a 44,3392,3962,"7,354",Coronel
4388,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,45 a 49,3653,4257,"7,910",Coronel
4389,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,50 a 54,3935,4459,"8,394",Coronel
4390,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,55 a 59,3455,3705,"7,160",Coronel
4391,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,60 a 64,2677,2989,"5,666",Coronel
4392,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,65 a 69,1824,2124,"3,948",Coronel
4393,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,70 a 74,1280,1652,"2,932",Coronel
4394,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,75 a 79,884,1177,"2,061",Coronel
4395,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,80 a 84,534,731,"1,265",Coronel
4396,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,85 a 89,285,536,821,Coronel
4397,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,90 a 94,88,173,261,Coronel
4398,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,95 a 99,17,49,66,Coronel
4399,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CORONEL,8102,100 o más,6,17,23,Coronel
4400,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,Total Comunal,40505,45433,"85,938",Chiguayante
4401,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,0 a 4,2690,2575,"5,265",Chiguayante
4402,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,5 a 9,3057,2826,"5,883",Chiguayante
4403,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,10 a 14,2866,2787,"5,653",Chiguayante
4404,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,15 a 19,3282,3333,"6,615",Chiguayante
4405,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,20 a 24,3587,3673,"7,260",Chiguayante
4406,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,25 a 29,3445,3516,"6,961",Chiguayante
4407,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,30 a 34,2542,2815,"5,357",Chiguayante
4408,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,35 a 39,2463,2819,"5,282",Chiguayante
4409,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,40 a 44,2435,2974,"5,409",Chiguayante
4410,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,45 a 49,2746,3493,"6,239",Chiguayante
4411,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,50 a 54,2943,3514,"6,457",Chiguayante
4412,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,55 a 59,2494,2988,"5,482",Chiguayante
4413,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,60 a 64,1983,2386,"4,369",Chiguayante
4414,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,65 a 69,1525,1939,"3,464",Chiguayante
4415,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,70 a 74,1061,1416,"2,477",Chiguayante
4416,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,75 a 79,691,1042,"1,733",Chiguayante
4417,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,80 a 84,397,627,"1,024",Chiguayante
4418,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,85 a 89,198,447,645,Chiguayante
4419,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,90 a 94,70,188,258,Chiguayante
4420,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,95 a 99,27,65,92,Chiguayante
4421,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,CHIGUAYANTE,8103,100 o más,3,10,13,Chiguayante
4422,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,Total Comunal,5386,5238,"10,624",Florida
4423,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,0 a 4,274,279,553,Florida
4424,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,5 a 9,321,320,641,Florida
4425,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,10 a 14,319,304,623,Florida
4426,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,15 a 19,308,286,594,Florida
4427,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,20 a 24,336,287,623,Florida
4428,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,25 a 29,319,364,683,Florida
4429,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,30 a 34,341,321,662,Florida
4430,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,35 a 39,295,283,578,Florida
4431,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,40 a 44,357,323,680,Florida
4432,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,45 a 49,427,382,809,Florida
4433,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,50 a 54,433,421,854,Florida
4434,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,55 a 59,397,432,829,Florida
4435,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,60 a 64,372,327,699,Florida
4436,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,65 a 69,300,280,580,Florida
4437,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,70 a 74,236,223,459,Florida
4438,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,75 a 79,174,175,349,Florida
4439,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,80 a 84,91,108,199,Florida
4440,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,85 a 89,67,81,148,Florida
4441,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,90 a 94,17,32,49,Florida
4442,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,95 a 99,2,9,11,Florida
4443,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,FLORIDA,8104,100 o más,0,1,1,Florida
4444,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,Total Comunal,11843,12490,"24,333",Hualqui
4445,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,0 a 4,854,796,"1,650",Hualqui
4446,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,5 a 9,1028,885,"1,913",Hualqui
4447,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,10 a 14,884,864,"1,748",Hualqui
4448,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,15 a 19,895,880,"1,775",Hualqui
4449,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,20 a 24,897,962,"1,859",Hualqui
4450,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,25 a 29,894,955,"1,849",Hualqui
4451,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,30 a 34,751,805,"1,556",Hualqui
4452,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,35 a 39,763,837,"1,600",Hualqui
4453,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,40 a 44,715,782,"1,497",Hualqui
4454,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,45 a 49,785,922,"1,707",Hualqui
4455,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,50 a 54,873,915,"1,788",Hualqui
4456,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,55 a 59,720,776,"1,496",Hualqui
4457,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,60 a 64,581,605,"1,186",Hualqui
4458,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,65 a 69,412,464,876,Hualqui
4459,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,70 a 74,323,367,690,Hualqui
4460,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,75 a 79,215,280,495,Hualqui
4461,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,80 a 84,159,185,344,Hualqui
4462,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,85 a 89,72,128,200,Hualqui
4463,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,90 a 94,19,51,70,Hualqui
4464,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,95 a 99,2,26,28,Hualqui
4465,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,HUALQUI,8105,100 o más,1,5,6,Hualqui
4466,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,Total Comunal,20950,22585,"43,535",Lota
4467,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,0 a 4,1473,1401,"2,874",Lota
4468,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,5 a 9,1476,1446,"2,922",Lota
4469,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,10 a 14,1524,1442,"2,966",Lota
4470,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,15 a 19,1510,1572,"3,082",Lota
4471,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,20 a 24,1648,1726,"3,374",Lota
4472,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,25 a 29,1620,1643,"3,263",Lota
4473,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,30 a 34,1199,1247,"2,446",Lota
4474,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,35 a 39,1049,1222,"2,271",Lota
4475,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,40 a 44,1308,1415,"2,723",Lota
4476,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,45 a 49,1517,1694,"3,211",Lota
4477,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,50 a 54,1604,1807,"3,411",Lota
4478,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,55 a 59,1459,1512,"2,971",Lota
4479,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,60 a 64,1152,1334,"2,486",Lota
4480,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,65 a 69,882,991,"1,873",Lota
4481,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,70 a 74,685,817,"1,502",Lota
4482,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,75 a 79,426,604,"1,030",Lota
4483,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,80 a 84,236,355,591,Lota
4484,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,85 a 89,124,241,365,Lota
4485,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,90 a 94,43,93,136,Lota
4486,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,95 a 99,13,19,32,Lota
4487,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,LOTA,8106,100 o más,2,4,6,Lota
4488,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,Total Comunal,22617,24750,"47,367",Penco
4489,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,0 a 4,1532,1531,"3,063",Penco
4490,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,5 a 9,1695,1638,"3,333",Penco
4491,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,10 a 14,1602,1521,"3,123",Penco
4492,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,15 a 19,1737,1730,"3,467",Penco
4493,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,20 a 24,1769,1773,"3,542",Penco
4494,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,25 a 29,1832,1931,"3,763",Penco
4495,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,30 a 34,1496,1587,"3,083",Penco
4496,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,35 a 39,1341,1532,"2,873",Penco
4497,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,40 a 44,1453,1636,"3,089",Penco
4498,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,45 a 49,1527,1716,"3,243",Penco
4499,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,50 a 54,1631,1870,"3,501",Penco
4500,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,55 a 59,1493,1665,"3,158",Penco
4501,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,60 a 64,1143,1334,"2,477",Penco
4502,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,65 a 69,939,1077,"2,016",Penco
4503,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,70 a 74,640,872,"1,512",Penco
4504,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,75 a 79,422,614,"1,036",Penco
4505,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,80 a 84,209,349,558,Penco
4506,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,85 a 89,107,249,356,Penco
4507,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,90 a 94,37,85,122,Penco
4508,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,95 a 99,7,36,43,Penco
4509,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,PENCO,8107,100 o más,5,4,9,Penco
4510,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,Total Comunal,62941,68867,"131,808",San Pedro De La Paz
4511,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,0 a 4,5115,4842,"9,957",San Pedro De La Paz
4512,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,5 a 9,5376,5169,"10,545",San Pedro De La Paz
4513,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,10 a 14,5007,4757,"9,764",San Pedro De La Paz
4514,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,15 a 19,5020,4867,"9,887",San Pedro De La Paz
4515,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,20 a 24,4960,5029,"9,989",San Pedro De La Paz
4516,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,25 a 29,4837,5306,"10,143",San Pedro De La Paz
4517,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,30 a 34,4544,5209,"9,753",San Pedro De La Paz
4518,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,35 a 39,4768,5502,"10,270",San Pedro De La Paz
4519,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,40 a 44,4948,5420,"10,368",San Pedro De La Paz
4520,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,45 a 49,4181,4782,"8,963",San Pedro De La Paz
4521,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,50 a 54,3866,4404,"8,270",San Pedro De La Paz
4522,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,55 a 59,3074,3710,"6,784",San Pedro De La Paz
4523,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,60 a 64,2441,3140,"5,581",San Pedro De La Paz
4524,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,65 a 69,1905,2371,"4,276",San Pedro De La Paz
4525,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,70 a 74,1345,1664,"3,009",San Pedro De La Paz
4526,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,75 a 79,796,1189,"1,985",San Pedro De La Paz
4527,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,80 a 84,447,752,"1,199",San Pedro De La Paz
4528,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,85 a 89,215,485,700,San Pedro De La Paz
4529,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,90 a 94,65,204,269,San Pedro De La Paz
4530,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,95 a 99,20,51,71,San Pedro De La Paz
4531,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SAN PEDRO DE LA PAZ,8108,100 o más,11,14,25,San Pedro De La Paz
4532,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,Total Comunal,6751,6998,"13,749",Santa Juana
4533,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,0 a 4,448,427,875,Santa Juana
4534,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,5 a 9,540,484,"1,024",Santa Juana
4535,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,10 a 14,458,442,900,Santa Juana
4536,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,15 a 19,454,447,901,Santa Juana
4537,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,20 a 24,460,488,948,Santa Juana
4538,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,25 a 29,462,510,972,Santa Juana
4539,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,30 a 34,383,443,826,Santa Juana
4540,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,35 a 39,360,443,803,Santa Juana
4541,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,40 a 44,419,465,884,Santa Juana
4542,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,45 a 49,470,485,955,Santa Juana
4543,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,50 a 54,511,504,"1,015",Santa Juana
4544,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,55 a 59,446,462,908,Santa Juana
4545,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,60 a 64,366,354,720,Santa Juana
4546,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,65 a 69,307,303,610,Santa Juana
4547,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,70 a 74,264,277,541,Santa Juana
4548,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,75 a 79,199,193,392,Santa Juana
4549,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,80 a 84,110,144,254,Santa Juana
4550,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,85 a 89,62,77,139,Santa Juana
4551,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,90 a 94,25,41,66,Santa Juana
4552,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,95 a 99,6,5,11,Santa Juana
4553,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,SANTA JUANA,8109,100 o más,1,4,5,Santa Juana
4554,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,Total Comunal,72993,78756,"151,749",Talcahuano
4555,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,0 a 4,4815,4580,"9,395",Talcahuano
4556,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,5 a 9,5075,4832,"9,907",Talcahuano
4557,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,10 a 14,4827,4643,"9,470",Talcahuano
4558,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,15 a 19,6143,5358,"11,501",Talcahuano
4559,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,20 a 24,6510,6109,"12,619",Talcahuano
4560,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,25 a 29,6018,6080,"12,098",Talcahuano
4561,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,30 a 34,4951,5284,"10,235",Talcahuano
4562,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,35 a 39,4452,4866,"9,318",Talcahuano
4563,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,40 a 44,4426,5002,"9,428",Talcahuano
4564,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,45 a 49,4462,5100,"9,562",Talcahuano
4565,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,50 a 54,4928,5843,"10,771",Talcahuano
4566,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,55 a 59,4817,5661,"10,478",Talcahuano
4567,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,60 a 64,3974,4706,"8,680",Talcahuano
4568,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,65 a 69,2907,3281,"6,188",Talcahuano
4569,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,70 a 74,1914,2567,"4,481",Talcahuano
4570,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,75 a 79,1251,1973,"3,224",Talcahuano
4571,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,80 a 84,837,1394,"2,231",Talcahuano
4572,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,85 a 89,497,957,"1,454",Talcahuano
4573,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,90 a 94,139,403,542,Talcahuano
4574,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,95 a 99,36,91,127,Talcahuano
4575,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TALCAHUANO,8110,100 o más,14,26,40,Talcahuano
4576,BIOBÍO,Biobío,8,CONCEPCIÓN,Concepción,81,TOMÉ,8111,Total Comunal,25919,29027,"54,946",Tomé
